Fakultät	Veranstaltungstitel	Bisonlink	Veranstaltungsart	SWS	Sprache	Tag	Personen
Fakultät Bauingenieurwesen	Einführung in die Volkswirtschaftslehre	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51161&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	N.N.
Fakultät Architektur und Urbanistik	Baukonstruktion-Grundlagen (Vorlesung) - WiSe	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50262&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mi.	Johannes Kühn
Fakultät Medien	Film-Konzepte 2	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51428&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mi.	Simon Frisch
Fakultät Medien	Forschungswerkstatt: Ethnomethodologie und Videographie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51143&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Mo.	Ekkehard Knopke
Fakultät Bauingenieurwesen	Aufbereitungs- und Recyclingpraktikum	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50768&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Praktikum	missing	deutsch	Fr.	Alexander Schnell :3 S: Christiane Rößler
missing	Kolloquium für Doktorand:innen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51405&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch/englisch	missing	Jasper Cepl
Fakultät Bauingenieurwesen	Mechanische Verfahrenstechnik und Baustoffrecycling II	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50573&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	Mi.	missing
Zentrale Veranstaltungen der Universität	Disputationstraining	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50865&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	missing	deutsch	missing	Franziska Matthes :3 S: Ute Mai :3 S: Meeta Khurana-Wolff
Fakultät Medien	Innovation und Markenbildung in der Musikindustrie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51367&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	missing	N.N.
Fakultät Medien	BA/MA-Kolloquium Medienphilosophie: Der Schwarze Freitag	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50576&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	missing	Rudolf Engell
Fakultät Bauingenieurwesen	Bauweisen des Konstruktiven Ingenieurbaus I - Stahl- und Verbundbau I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50844&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mo.	Matthias Kraus
Fakultät Kunst und Gestaltung	Kunst & sozialer Raum	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51764&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch/englisch	Di.	Christine Hill :3 S: Katrin Steiger :3 S: keine öffentliche Person
Fakultät Kunst und Gestaltung	Learning Machines - Einführung in die "Künstliche Intelligenz"	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51414&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	englisch	missing	N.N.
Fakultät Architektur und Urbanistik	3. Kernmodul: Am Fluss - Eine Unterkunft für nichtmotorisierte Reisende	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51450&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	deutsch	Di.	Stephan Schütz :3 S: Julius Tischler :3 S: Kassandra Löffler
Fakultät Architektur und Urbanistik	5. Kernmodul: Freies Projekt / Freier Entwurf Denkmalpflege (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50381&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	deutsch	Do.	Hans-Rudolf Meier
Fakultät Kunst und Gestaltung	Die Entstehung der Linie – Grundlegene Berührung mit Textilien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51761&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch/englisch	missing	Katrin Steiger :3 S: keine öffentliche Person
Fakultät Medien	Diskrete Strukturen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50977&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Di.	Stefan Lucks :3 S: Jannis Boßert
Fakultät Architektur und Urbanistik	Einführung in die Stadtsoziologie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51262&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Di.	Frank Eckardt
Fakultät Kunst und Gestaltung	Freie Projekte Typografie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	Fr.	Stefanie Schwarz :3 S: keine öffentliche Person
missing	Berufungsvorträge und Lehrprobe "Bauentwurfslehre"	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51101&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vortrag	missing	missing	missing	Juliane Steffen
Fakultät Architektur und Urbanistik	5. Kernmodul: LivedSpaces_ LebensRäume	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51563&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	deutsch/englisch	Do.	Heike Büttner-Hyman :3 S: Clemens Helmke
Fakultät Medien	BA/MA-Kolloquium Geschichte und Theorie der Kulturtechniken	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50575&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	missing	Bernhard Siegert
Zentrale Veranstaltungen der Universität	Designing Effective Academic Posters	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50899&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	missing	englisch	Do.	Franziska Matthes :3 S: Ute Mai :3 S: Meeta Khurana-Wolff
Fakultät Bauingenieurwesen	Baustoffprüfung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50948&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	4	deutsch	Mo.	Alexander Flohr :3 S: Ulrike Schirmer
Fakultät Kunst und Gestaltung	Freies Projekt - Grafikdesign	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50641&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	Fr.	Markus Weisbeck :3 S: Adrian Palko :3 S: keine öffentliche Person
Fakultät Bauingenieurwesen	Mobilität und Verkehr	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50888&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Di.	Uwe Plank-Wiedenbeck :3 S: Anna-Lena Haufer :3 S: Luise Kraaz :3 S: Julius Uhlmann
Fakultät Bauingenieurwesen	Assessment of structural performance (under extreme loading conditions)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	6	englisch	Di.	Jochen Schwarz :3 S: Holger Maiwald :3 S: Silke Beinersdorf :3 S: Lars Abrahamczyk :3 S: Aanis Uzair :3 S: Peshawa Hasan
Fakultät Architektur und Urbanistik	|Bibliotheken || Orte des Wissens || Neue Staats-und Universitätsbibliothek Hamburg|	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51327&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	deutsch/englisch	Do.	Jörg Springer :3 S: Manuel Aust :3 S: Martin Pasztori :3 S: Sebastian Schröter :3 S: Juliane Steffen
Fakultät Architektur und Urbanistik	Kolloquium Master Urbanistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50713&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	missing	Caroline Kauert
Fakultät Kunst und Gestaltung	Follow Up - Post Pro	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50634&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch/englisch	Fr.	Jakob Hüfner :3 S: keine öffentliche Person
Fakultät Kunst und Gestaltung	Experimentelle Druckgrafik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51376&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	deutsch	missing	Andrea Dreyer :3 S: keine öffentliche Person
Fakultät Architektur und Urbanistik	Geschichte und Theorie der modernen Architektur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51742&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Do.	Jasper Cepl
Fakultät Bauingenieurwesen	Materialanalytik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50864&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	4	deutsch	Do.	Andrea Osburg :3 S: Ulrike Schirmer
missing	Baustoffe für den Holz- und Mauerwerksbau - Wandbaustoffe	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50896&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	Andreas Hecker
Fakultät Kunst und Gestaltung	Filmschnitt	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51801&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch/englisch	missing	keine öffentliche Person :3 S: Nicola Hens
Fakultät Architektur und Urbanistik	Architektur wahrnehmen - Part 1	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51338&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	deutsch	Mo.	Alexandra Abel
Fakultät Architektur und Urbanistik	Architektur wahrnehmen - Part 2	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51337&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	deutsch	Fr.	Alexandra Abel
Fakultät Kunst und Gestaltung	Erzählen mit der Kamera - Auflösung, Perspektive und Bewegung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51687&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch/englisch	Mi.	keine öffentliche Person :3 S: Achim Dunker
Fakultät Medien	Data Physicalization of Hidden Data	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51490&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	englisch	Mo.	Eva Hornecker :3 S: Rosa van Koningsbruggen
Fakultät Architektur und Urbanistik	|5. Kernmodul: Bibliotheken || Orte des Wissens || Archiv Friedenstein Gotha|	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51328&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	deutsch/englisch	Di.	Jörg Springer :3 S: Manuel Aust :3 S: Martin Pasztori :3 S: Sebastian Schröter :3 S: Juliane Steffen
missing	Beratung outgoing A&U	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51289&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	missing	Bernhard Stratmann
Fakultät Bauingenieurwesen	Klima und Meteorologie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50267&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Fr.	Mark Jentsch
Fakultät Architektur und Urbanistik	Architektur- und Baugeschichte, Teil 1: Von den Anfängen bis zur Baukunst des Mittelalters	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51712&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mo.	Hans-Rudolf Meier :3 S: Kirsten Angermann
Fakultät Architektur und Urbanistik	Deutsch für Geflüchtete (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51692&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mo.	Frank Eckardt
Fakultät Architektur und Urbanistik	1. Planungsprojekt: Thüringen, das grüne Herz Deutschlands	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50993&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Di.	Julia Gamberini
missing	Graduierungsfeier Fakultät Architektur und Urbanistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51144&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Feier	missing	missing	missing	missing
Fakultät Bauingenieurwesen	Meetings DAAD-Scholarshipholder NHRE	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50544&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	englisch	Di.	Silke Beinersdorf
Fakultät Architektur und Urbanistik	3. Kernmodul: Klar zur Wende	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50753&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	deutsch	Di.	Johannes Kühn :3 S: Robert Ochsenfarth :3 S:  N.N.
Fakultät Architektur und Urbanistik	KlimaLAND Werther	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51400&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	deutsch	Do.	Sigrun Langner :3 S: Pia Müller :3 S: Atidh Langbein
Fakultät Bauingenieurwesen	Grundlagen des architektonischen EntwerfensEntwerfen für Ingenieure	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50280&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Di.	Jörg Springer :3 S: Hans-Joachim Bargstädt :3 S: Martina Mellenthin Filardo :3 S: Birgit Bode
Fakultät Architektur und Urbanistik	Bauphysikalische Gebäudeplanung I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50670&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Do.	Conrad Völker :3 S: Jörg Arnold :3 S: Albert Vogel
Fakultät Kunst und Gestaltung	Die Vitalisierung des Objekts	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51762&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch/englisch	Fr.	keine öffentliche Person :3 S:  N.N.
Fakultät Medien	Applied Structural Dynamics (Lecture)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50861&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	englisch	Mi.	Volkmar Zabel
Fakultät Kunst und Gestaltung	Das Wesen der Stadt (Fachdidaktikmodul 3)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51800&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	missing	deutsch/englisch	Fr.	Yvonne Graefe :3 S: keine öffentliche Person
Fakultät Bauingenieurwesen	Introduction to Mobility and Transport	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51000&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	englisch	Do.	Uwe Plank-Wiedenbeck :3 S: Christian Walther :3 S: Maximilian Wunsch :3 S: Julius Uhlmann
Lehrveranstaltungen der Bauhaus.Module	neudeli Fellowship: Start your entrepreneurial journey!	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51299&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Mi.	Miriam Köble :3 S: Josephine Zorn
Fakultät Architektur und Urbanistik	5. Planungsprojekt: XXX QUADRATMETER ILLIBERALE STADT	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51419&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	missing	missing	Max Welch Guerra :3 S: Daniela Zupan
Fakultät Kunst und Gestaltung	Master-Kolloquium Medien-Ereignisse	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50479&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	missing	keine öffentliche Person :3 S: Wolfgang Kissel
Fakultät Bauingenieurwesen	"        Lehm versteh'n - Einzelansicht        "	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51773&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	Larissa Daube :3 S: Jürgen Ruth
Fakultät Bauingenieurwesen	Grundlagen des Building Information Modeling	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50846&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Mo.	Christian Koch :3 S: Jens-Uwe Wagner
Fakultät Kunst und Gestaltung	Lehrfilm/ Podcast/E-Lecture	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51392&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	deutsch	Do.	Andrea Dreyer :3 S: keine öffentliche Person
Fakultät Medien	Cross-cultural management	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51366&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	missing	N.N.
missing	AG Gleichstellung Fak M	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51776&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mo.	missing
Fakultät Bauingenieurwesen	Chemie - Chemie für Ingenieure	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50954&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Do.	Jens Schneider
Fakultät Medien	HCI Theory and Research Methods	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51287&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	3	englisch	Di.	Eva Hornecker :3 S: Britta Schulte
Fakultät Architektur und Urbanistik	Geschichte und Theorie der modernen Architektur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50640&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Do.	Jasper Cepl
Fakultät Bauingenieurwesen	Höhere Mathematik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50883&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Mo.	Klaus Gürlebeck :3 S: Gudrun Schmidt
Fakultät Architektur und Urbanistik	Instrumente und Verfahren der Landesplanung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50873&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	N.N. :3 S: Max Welch Guerra
Fakultät Kunst und Gestaltung	"        Computer's Cut - Generative Video Editing - Einzelansicht        "	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51510&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	englisch	Mo.	Max Neupert
Fakultät Architektur und Urbanistik	Bauhaus.Modul: Stadtplanung (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51738&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	missing	Do.	Hannah Schnelle :3 S:  N.N. :3 S: Barbara Schönig
Fakultät Kunst und Gestaltung	Kolloquium Kunst und sozialer Raum	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51779&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	2	deutsch/englisch	missing	Christine Hill :3 S: keine öffentliche Person
Fakultät Medien	Medienmeere: Ansätze einer Ökologisierung der Kulturtechniktheorie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51266&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mi.	Bernhard Siegert
Fakultät Bauingenieurwesen	Geographical information systems (GIS) and building stock survey (Lecture)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50778&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	1	englisch	Mo.	Volker Rodehorst
Fakultät Bauingenieurwesen	Baurecht	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50278&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	1.5	deutsch	Do.	Martin Havers :3 S: Hans-Joachim Bargstädt :3 S: Birgit Bode
Fakultät Bauingenieurwesen	Modelle im Entwicklungsprozess	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50509&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	missing	deutsch	Fr.	Christian Guist :3 S: Carsten Könke
Fakultät Medien	Gender Performances	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51361&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Do.	Eva Krivanec
Fakultät Kunst und Gestaltung	Boundaries of Artistic Research	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51548&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	missing	deutsch/englisch	missing	Alexandra Toland
Fakultät Medien	Künstlerisch-kuratorische Projektarbeit:  Schatten - Konzeption und Realisation eines künstlerischen Projektes	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51196&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch	Fr.	Alexander Steig
Fakultät Medien	(Hypo)Vigilance and Behaviour	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51688&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	10	deutsch/englisch	missing	Jan Ehlers
Fakultät Bauingenieurwesen	Baustoffkunde - Baustoffkenngrößen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50921&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Do.	keine öffentliche Person :3 S: Frank Bellmann :3 S: Alexander Schnell :3 S: Max Patzelt
Fakultät Medien	Internet als Infrastruktur für Prozesse der Kulturalisierung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51373&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mi.	Matthias Maier
Fakultät Architektur und Urbanistik	Academic Skills	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50871&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	englisch	Di.	Nicole Baron
Fakultät Bauingenieurwesen	Einführung in die Betriebswirtschaftslehre	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50845&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Mi.	Hans-Joachim Bargstädt :3 S: Birgit Bode :3 S: Adrian Toschka
Fakultät Bauingenieurwesen	Bauweisen des Konstruktiven Ingenieurbaus I - Stahlbeton- und Spannbetonbau I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50832&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	missing	Di.	Guido Morgenthal :3 S: Hans-Georg Timmler :3 S: Christopher Taube :3 S: Alexander Stanic
Fakultät Architektur und Urbanistik	Bibliotheken: A bis Z	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51329&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch/englisch	Mi.	Jörg Springer :3 S: Manuel Aust :3 S: Martin Pasztori :3 S: Sebastian Schröter :3 S: Juliane Steffen
Fakultät Bauingenieurwesen	Kläranlagensimulation	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50671&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Mo.	Jörg Londong :3 S: Stefanie Hörnlein :3 S: Simon Mehling
missing	Audit Re-Akkreditierung Urbanistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51100&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	missing	missing
