imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,overview,tagline
tt5571734,415358,Pink,Pink,2016-09-16,136,"Drama,Thriller",IN,hi,"en,hi",75000000,15020702,8.1,39453,7.5,137,7.3,"A sexual assault victim, unjustly tried for the attempted murder of her attacker, is defended by a retired lawyer who challenges India's rape culture.",
tt1961175,415842,American Assassin,American Assassin,2017-09-14,112,"Action,Thriller","CN,US",en,"en,ar,es,it,fa,pl,tr",33000000,66167951,6.2,71236,6.3,2163,21.629,"Following the murder of his fiancée, Mitch Rapp trains under the instruction of Cold War veteran Stan Hurley. The pair then is enlisted to investigate a wave of apparently random attacks on military and civilian targets.",Assassins aren't born. They're made.
tt5461944,416144,Hotel Mumbai,Hotel Mumbai,2019-03-14,123,"History,Drama,Action,Thriller","AU,IN,SG,US",en,"el,pa,fa,mr,ru,en,ar,ur,hi",0,16872691,7.6,53945,7.6,951,64.075,"Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives.","November 26, 2008… Terror struck the heart of India."
tt1072748,416234,Winchester,Winchester,2018-02-02,100,"Thriller,Horror","AU,US",en,en,3500000,44019588,5.5,30783,5.9,1357,18.125,"San Jose, California, 1906. Isolated in her labyrinthine mansion, eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company.",Terror is building
tt5462602,416477,The Big Sick,The Big Sick,2017-03-30,120,"Comedy,Drama,Romance",US,en,"en,ur",5000000,56303596,7.5,122052,7.4,1803,18.408,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",An awkward true story.
tt3387520,417384,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,2019-08-08,108,"Horror,Thriller","CA,CN,US",en,en,25000000,95438172,6.2,61808,6.5,1761,29.218,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Sarah and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",Stories taken from true urban legends
tt0493405,417644,CHiPS,CHiPS,2017-01-16,100,"Action,Comedy,Crime",US,en,"es,en",25000000,26800152,6.0,42656,6.1,938,17.482,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,Chip Happens
tt5001718,417678,"Everything, Everything","Everything, Everything",2017-05-18,96,"Drama,Romance",US,en,en,10000000,61621140,6.4,33444,7.3,3254,28.972,"A teenager who's lived a sheltered life because she's allergic to everything, falls for the boy who moves in next door.",Risk everything... for love.
tt0448694,417859,Puss in Boots,Puss in Boots,2011-10-28,90,"Action,Adventure,Animation,Family,Fantasy,Comedy",US,en,"es,en",130000000,554987477,6.6,145072,6.4,2181,25.928,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",Live for danger. Fight for justice. Pray for mercy.
tt3564472,417870,Girls Trip,Girls Trip,2017-07-21,122,Comedy,US,en,en,19000000,140376621,6.2,34560,6.8,1221,28.117,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",Forgive us in advance for this wild weekend
tt4695012,418078,It Comes at Night,It Comes at Night,2017-06-09,91,"Drama,Horror,Mystery",US,en,en,5000000,19280931,6.2,84657,5.8,1712,17.768,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",
tt5052448,419430,Get Out,Get Out,2017-02-24,104,"Mystery,Thriller,Horror",US,en,en,4500000,255407969,7.7,497249,7.6,12578,30.799,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.","Just because you're invited, doesn't mean you're welcome."
tt4225622,419479,The Babysitter,The Babysitter,2017-10-13,85,"Horror,Comedy",US,en,en,0,0,6.3,74286,6.1,2510,30.554,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",Dream girls can be a nightmare
tt5657846,419680,Daddy's Home 2,Daddy's Home 2,2017-11-09,100,Comedy,US,en,en,69000000,180613180,6.0,63122,6.2,1832,29.583,Brad and Dusty must deal with their intrusive fathers during the holidays.,More Daddies. More Problems.
tt2935510,419704,Ad Astra,Ad Astra,2019-09-17,123,"Science Fiction,Drama","BR,CN,US",en,"en,no",87500000,132807427,6.5,201053,6.1,4681,55.356,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",The answers we seek are just outside our reach
tt6108178,419743,Disobedience,Disobedience,2017-09-10,114,"Drama,Romance","US,GB,IE",en,"en,he",6000000,0,6.6,25656,6.9,772,51.785,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",Love is an act of defiance
tt4547194,419831,I Kill Giants,I Kill Giants,2018-01-21,106,"Drama,Fantasy","BE,GB,US",en,en,15100000,0,6.2,26274,6.1,920,20.43,"Sophia, a new high school student, tries to make friends with Barbara, who tells her that “she kills giants,” protecting this way her hometown and its inhabitants, who do not understand her strange behavior.","I find giants, I hunt giants"
tt4777008,420809,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,2019-10-16,119,"Family,Fantasy,Adventure",US,en,en,185000000,491570967,6.6,86413,7.4,4264,79.435,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",Go beyond the fairy tale
tt4575576,420814,Christopher Robin,Christopher Robin,2018-08-02,104,"Adventure,Comedy,Family,Fantasy",US,en,en,75000000,99138899,7.3,69430,7.4,2035,17.93,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",Don't underestimate the value of doing nothing.
tt6139732,420817,Aladdin,Aladdin,2019-05-22,128,"Adventure,Fantasy,Romance,Family",US,en,en,183000000,1047612394,6.9,229920,7.1,7606,120.722,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,Choose Wisely.
tt6105098,420818,The Lion King,The Lion King,2019-07-12,118,"Adventure,Family,Animation",US,en,en,260000000,1656943394,6.9,214298,7.2,7512,97.534,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",The King has Returned.
tt5988370,421682,Reis,Reis,2017-03-02,108,Drama,TR,tr,tr,8000000,0,1.4,72574,1.7,27,1.409,"Following the life of Recep Tayyip Erdogan, a Turkish politician who has been the 12th President of Turkey since 2014.",
tt6189022,423204,Angel Has Fallen,Angel Has Fallen,2019-08-21,122,"Action,Thriller",US,en,en,40000000,146661977,6.4,80187,6.5,2275,159.275,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",Loyalty is under fire
tt5723272,423646,In the Fade,Aus dem Nichts,2017-11-23,106,"Drama,Crime","FR,DE",de,"en,de,el",0,321011,7.1,29253,7.0,587,15.591,"Katja's life collapses after a senseless act impacts her. After a time of mourning and injustice, she seeks revenge.",
tt5816682,423899,Victoria & Abdul,Victoria & Abdul,2017-09-14,112,"Drama,History","GB,US",en,"en,ur,hi",0,65421267,6.8,32261,6.9,926,12.332,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,History's most unlikely friendship.
tt6217306,424121,Apostle,Apostle,2018-09-21,130,"Horror,Mystery,History,Thriller,Drama","US,GB",en,"zh,en,es",0,0,6.3,44155,6.1,966,14.596,"In 1905, a man travels to a remote island in search of his missing sister who has been kidnapped by a mysterious religious cult.",Your god can't help you.
tt1502407,424139,Halloween,Halloween,2018-10-18,106,Horror,US,en,en,10000000,253688035,6.5,121840,6.5,3202,38.902,"Jamie Lee Curtis returns to her iconic role as Laurie Strode, who comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",Face your fate
tt1727824,424694,Bohemian Rhapsody,Bohemian Rhapsody,2018-10-24,135,"Music,Drama,History","GB,US",en,en,52000000,894027543,8.0,455889,8.0,12995,61.144,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",Fearless lives forever
tt5688932,424781,Sorry to Bother You,Sorry to Bother You,2018-07-06,112,"Fantasy,Science Fiction,Comedy",US,en,en,0,0,6.9,64968,6.9,926,18.552,"In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.",Destiny Is Calling
tt4701182,424783,Bumblebee,Bumblebee,2018-12-15,114,"Action,Adventure,Science Fiction",US,en,en,135000000,467989645,6.8,140456,6.7,4283,104.369,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",Every Hero Has a Beginning
tt5710514,425591,I Don't Feel at Home in This World Anymore,I Don't Feel at Home in This World Anymore,2017-01-19,96,"Comedy,Crime,Drama,Thriller",US,en,en,0,0,6.9,49641,6.5,886,10.532,"When a depressed woman is burglarized, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",
tt3860916,425972,Cargo,Cargo,2017-10-06,105,"Drama,Thriller,Adventure,Horror",AU,en,en,0,56385,6.3,37727,6.4,1196,20.817,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",The future is fragile.
tt6155172,426426,Roma,Roma,2018-08-25,135,Drama,"US,MX",es,"en,es",15000000,1140769,7.7,141622,7.7,3026,15.733,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",There are periods in history that scar societies and moments in life that transform us as individuals.
tt5523010,426543,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018-10-26,99,"Fantasy,Adventure,Family",US,en,en,120000000,59522646,5.5,29665,6.1,1667,23.296,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",Let the mystery unfold.
tt1255919,426563,Holmes & Watson,Holmes & Watson,2018-12-25,90,"Mystery,Adventure,Comedy,Crime",US,en,en,42000000,40462793,3.8,31923,4.4,524,18.873,"Detective Sherlock Holmes and Dr. John Watson join forces to investigate a murder at Buckingham Palace. They soon learn that they have only four days to solve the case, or the queen will become the next victim.",Holmies
tt5813916,427008,The Mountain II,Dağ II,2016-11-04,135,"Drama,War",TR,tr,"ar,en,tr",670000,11378898,8.8,105356,7.7,101,7.411,"In a desolate war zone where screams of the innocent echo, on the very line between disaster and valor, 7 Maroon Berets will dance with death.",A Storm is Comming
tt2231461,427641,Rampage,Rampage,2018-04-12,107,Action,US,en,"en,es",120000000,426245950,6.1,145353,6.4,5137,171.135,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",Big meets bigger
tt5719700,427900,Home Again,Home Again,2017-09-07,97,"Comedy,Drama,Romance",US,en,en,12000000,27020284,5.8,28722,6.1,971,18.958,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,Starting over is not for beginners.
tt1571234,428078,Mortal Engines,Mortal Engines,2018-11-27,129,"Adventure,Science Fiction","NZ,US",en,en,100000000,83672673,6.1,110978,6.1,3295,92.439,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",Some scars never heal
tt6265828,428449,A Ghost Story,A Ghost Story,2017-04-24,93,"Drama,Fantasy,Romance",US,en,en,100000,1596371,6.9,61603,7.1,1613,15.923,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",It's all about time
tt5635086,428493,God's Own Country,God's Own Country,2017-09-01,105,"Romance,Drama",GB,en,"en,ro",0,2559939,7.7,25548,7.7,560,19.286,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.",
tt6304162,429174,Loveless,Нелюбовь,2017-06-01,122,Drama,"BE,FR,DE,RU",ru,ru,0,3925992,7.6,29994,7.4,521,15.693,"Zhenya and Boris are going through a vicious divorce marked by resentment, frustration and recriminations. Already embarking on new lives, each with a new partner, they are impatient to start again, to turn the page – even if it means threatening to abandon their 12-year-old son Alyosha. Until, after witnessing one of their fights, Alyosha disappears...",A Missing Child. A Marriage Destroyed. A Country In Crisis.
tt5825380,429189,Wonder Wheel,Wonder Wheel,2017-12-01,101,Drama,US,en,en,25000000,15366466,6.2,25555,6.4,1026,14.831,"The story of four characters whose lives intertwine amid the hustle and bustle of the Coney Island amusement park in the 1950s: Ginny, an emotionally volatile former actress now working as a waitress in a clam house; Humpty, Ginny’s rough-hewn carousel operator husband; Mickey, a handsome young lifeguard who dreams of becoming a playwright; and Carolina, Humpty’s long-estranged daughter, who is now hiding out from gangsters at her father’s apartment.",
tt6266538,429197,Vice,Vice,2018-12-25,132,"Drama,History,Comedy",US,en,"en,ar",60000000,76073488,7.2,123935,7.1,2385,12.833,"George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive résumé includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world.",The Untold True Story That Changed The Course Of History
tt4846232,429200,Good Time,Good Time,2017-08-11,102,"Crime,Drama,Thriller",US,en,en,0,3283369,7.4,92596,7.2,1787,16.713,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",Are you ready for a Good Time?
tt2837574,429203,The Old Man & the Gun,The Old Man & the Gun,2018-09-27,93,"Comedy,Crime,Drama",US,en,en,0,11277120,6.7,40862,6.4,1012,11.461,"The true story of Forrest Tucker, from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public. Wrapped up in the pursuit are a detective, who becomes captivated with Forrest’s commitment to his craft, and a woman, who loves him in spite of his chosen profession.",This story is mostly true.
tt6306064,429300,Adrift,Adrift,2018-05-31,96,"Thriller,Romance,Adventure","HK,IS,US",en,en,35000000,4230000,6.6,48008,6.8,1991,20.656,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",
tt1413492,429351,12 Strong,12 Strong,2018-01-16,130,"War,Drama,Action,History",US,en,en,35000000,67450815,6.6,68606,6.1,2045,62.863,A team of CIA agents and special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,The declassified true story of the horse soldiers
tt3201640,429415,Extinction,Extinction,2018-07-26,96,"Action,Drama,Science Fiction,Thriller",US,en,en,0,1451864,5.8,47218,6.0,1314,82.87,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.",We were not here first
tt5516328,429417,Ghost Stories,Ghost Stories,2017-10-05,98,"Drama,Horror",GB,en,en,0,135095,6.4,31572,6.5,873,12.817,"Professor Phillip Goodman devotes his life to exposing phony psychics and fraudulent supernatural shenanigans. His skepticism soon gets put to the test when he receives news of three chilling and inexplicable cases -- disturbing visions in an abandoned asylum, a car accident deep in the woods and the spirit of an unborn child. Even scarier -- each of the macabre stories seems to have a sinister connection to the professor's own life.",The brain sees what it wants to see.
tt5968394,429471,Captive State,Captive State,2019-03-15,110,Science Fiction,US,en,en,25000000,5958315,6.0,48959,5.6,729,80.93,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace.",This is no longer our planet
tt6320628,429617,Spider-Man: Far from Home,Spider-Man: Far from Home,2019-06-28,129,"Action,Adventure,Science Fiction",US,en,"cs,nl,en,de,it",160000000,1131927996,7.5,329363,7.5,9464,270.045,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",It’s time to step up.
tt3986820,430231,The Endless,The Endless,2018-04-06,112,"Science Fiction,Horror,Thriller",US,en,en,1000000,956425,6.5,34604,6.3,621,13.065,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,
tt6359956,431530,A Bad Moms Christmas,A Bad Moms Christmas,2017-08-04,104,Comedy,US,en,en,28000000,130560428,5.6,45309,6.3,1568,19.599,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",
tt6324278,431580,Abominable,Abominable,2019-09-19,97,"Family,Animation,Adventure,Comedy","CN,US",en,en,75000000,179057149,7.0,29801,7.6,1386,47.18,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",Find your way home.
tt5814534,431693,Spies in Disguise,Spies in Disguise,2019-12-04,102,"Animation,Action,Adventure,Comedy,Family",US,en,en,100000000,171616764,6.8,36645,7.8,1897,38.663,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",Super Spy. Super Fly.
tt6148156,432139,Vikram Vedha,விக்ரம் வேதா,2017-07-21,147,"Action,Thriller,Crime",IN,ta,"ml,ta",0,0,8.4,28905,7.5,96,5.448,A notorious gangster Vedha surrenders himself to encounter specialist Vikram whom he challenges every step of the way by narrating his life events in the form of riddles that needs to be solved in order to capture him.,
tt5935704,432527,Padmaavat,पद्मावत,2018-01-25,164,"Drama,History,Romance",IN,hi,hi,31000000,81673897,7.0,27755,7.0,178,6.97,"Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.",The Goddess Queen
tt6333060,432976,Icarus,Icarus,2017-06-03,121,Documentary,US,en,"en,ru",0,0,7.9,40089,7.7,478,13.694,"While investigating the furtive world of illegal doping in sports, director Bryan Fogel connects with renegade Russian scientist Dr. Grigory Rodchenkov—a pillar of his country’s “anti-doping” program. Over dozens of Skype calls, urine samples, and badly administered hormone injections, Fogel and Rodchenkov grow closer despite shocking allegations that place Rodchenkov at the center of Russia’s state-sponsored Olympic doping program.",Truth is the new banned substance
tt3256226,433249,IO,IO,2019-01-18,96,Science Fiction,US,en,en,0,0,4.7,31317,4.9,1025,80.745,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",In the near future we must save Earth or leave it
tt5783956,433310,When We First Met,When We First Met,2018-02-09,97,"Comedy,Romance,Fantasy",US,en,en,10000000,0,6.4,42819,6.6,1899,21.045,"Noah spends the perfect first night with the girl of his dreams Avery but gets relegated to the friend zone. He spends the next three years wondering what went wrong - until he gets the unexpected chance to travel back in time and alter that night, and his fate, over and over again.",All he needs is a second chance... to be her first choice.
tt5093026,433498,Papillon,Papillon,2017-09-07,134,"Drama,History,Crime","CZ,MT,RS,ES,US",en,"en,es",0,0,7.2,56619,7.4,1206,15.31,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.",The greatest escape adventure ever told
tt5638642,433808,The Ritual,The Ritual,2017-10-11,94,"Horror,Thriller","CA,GB",en,"en,sv",10000000,1785977,6.3,78675,6.1,1838,22.311,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",Your Darkest Dream Awaits You
tt2531344,437557,Blockers,Blockers,2018-03-14,102,Comedy,US,en,en,21000000,94017294,6.2,71990,6.3,1483,31.868,"When three parents discover their daughters’ pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",Teens out to have fun. Parents out to stop it.
tt5613484,437586,mid90s,mid90s,2018-10-19,86,Drama,US,en,en,258158,6897446,7.4,50265,7.5,959,13.644,"Stevie is a sweet 13-year-old about to explode. His mom is loving and attentive, but a little too forthcoming about her romantic life. His big brother is a taciturn and violent bully. So Stevie searches his working-class Los Angeles suburb for somewhere to belong. He finds it at the Motor Avenue skate shop.",fall. get back up.
tt5719748,438650,Cold Pursuit,Cold Pursuit,2019-02-07,119,"Action,Crime,Thriller","CA,FR,NO,GB,US",en,en,60000000,76419755,6.2,58068,5.6,1747,73.55,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",Meet Nels Coxman. Citizen of the Year.
tt6491178,438674,Dragged Across Concrete,Dragged Across Concrete,2019-02-21,158,"Crime,Action,Thriller","CA,US",en,"en,es",15000000,660132,6.9,38645,6.5,525,50.661,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",Those who can't earn a living must find another way to provide
tt4530422,438799,Overlord,Overlord,2018-11-01,110,"Horror,War,Science Fiction","CA,US",en,"en,fr,de,ru",38000000,41657844,6.6,86998,6.7,1985,52.979,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",Stop the unstoppable
tt4537896,438808,White Boy Rick,White Boy Rick,2018-09-14,111,"Crime,Drama",US,en,en,29000000,26000000,6.5,30057,6.3,670,15.486,"The story of a teenager, Richard Wershe Jr., who became an undercover informant for the police during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",Hustler. Informant. Kingpin. Legend.
tt5690360,439015,Slender Man,Slender Man,2018-08-10,93,"Mystery,Thriller,Horror",US,en,en,10000000,11817275,3.2,29023,4.3,1351,31.508,"In a small town in Massachusetts, four high school girls perform a ritual in an attempt to debunk the lore of Slender Man. When one of the girls goes mysteriously missing, they begin to suspect that she is, in fact, his latest victim.",Can you see him?
tt5814060,439079,The Nun,The Nun,2018-09-05,96,"Horror,Mystery,Thriller",US,en,"en,fr,la,ro",22000000,365550119,5.3,119548,5.8,4492,56.71,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",Pray For Forgiveness
tt5308322,440021,Happy Death Day,Happy Death Day,2017-10-12,97,"Horror,Mystery,Comedy",US,en,en,4800000,122637878,6.6,117950,6.6,4688,25.635,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",Get up. Live your day. Get killed. Again.
tt4971344,440161,The Sisters Brothers,The Sisters Brothers,2018-09-19,122,"Western,Drama,Adventure","US,BE,FR,RO,ES",en,en,38000000,13143056,7.0,54708,6.9,1362,12.836,"Oregon, 1851. Hermann Kermit Warm, a chemist and aspiring gold prospector, keeps a profitable secret that the Commodore wants to know, so he sends the Sisters brothers, two notorious assassins, to capture him on his way to California.",Make a killing. Make a living.
tt6543652,440298,Cold War,Zimna wojna,2018-06-08,88,"Drama,Romance,War,Music","FR,PL,GB",pl,"de,hr,fr,it,pl,ru",4954500,18754051,7.6,49645,7.5,1032,10.368,"A man and a woman meet in the ruins of post-war Poland. With vastly different backgrounds and temperaments, they are fatally mismatched and yet drawn to each other.",
tt6513656,440471,Escape Plan 2: Hades,Escape Plan 2: Hades,2018-06-05,96,Action,"CN,US",en,en,0,0,3.9,28498,5.0,972,74.242,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",He's back.
tt1987680,440472,The Upside,The Upside,2017-01-11,126,"Comedy,Drama",US,en,en,37500000,111353135,7.0,46498,7.1,760,18.621,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",Based on a true story.
tt5862312,441701,Veronica,Verónica,2017-08-25,105,Horror,ES,es,es,0,0,6.2,36280,6.2,1235,21.407,"Madrid, June 1991. After celebrating a session of Ouija with her friends, Verónica is besieged by dangerous supernatural presences that threaten to harm her entire family.",Someone answered your call.
tt6133466,442249,The First Purge,The First Purge,2018-07-04,97,"Action,Science Fiction,Thriller,Horror,Crime",US,en,en,13000000,137056262,5.2,55589,6.0,2835,68.18,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",A Nation Reborn
