Fakultät	Veranstaltungstitel	Bisonlink	Veranstaltungsart	SWS	Sprache	Tag	Personen
Fakultät Bauingenieurwesen	Prüfung: Baurecht	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=49496&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	Mi.	Fakultät Bauingenieurwesen,Hans-Joachim Bargstädt
Fakultät Bauingenieurwesen	Prüfung: Advanced Transportation Planning and Socio-Economic Assesment	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48259&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mo.	Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck
Fakultät Bauingenieurwesen	Projekt Konstruktiver Ingenieurbau	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46901&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	6	deutsch	Mi.	Fakultät Bauingenieurwesen,Guido Morgenthal :3 S: Fakultät Bauingenieurwesen,Matthias Kraus :3 S: Fakultät Bauingenieurwesen,Hans-Georg Timmler :3 S: Fakultät Bauingenieurwesen,Christopher Taube :3 S: Fakultät Bauingenieurwesen,Silvio Mämpel :3 S: Fakultät Bauingenieurwesen,Alexander Stanic
Fakultät Bauingenieurwesen	Materialien und Technologien für den Bautenschutz und die Instandsetzung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46895&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	5	deutsch	Mo.	Fakultät Bauingenieurwesen,Andrea Osburg :3 S: Fakultät Bauingenieurwesen,Rolf Gieler :3 S: Fakultät Bauingenieurwesen,Alexander Flohr
Fakultät Medien	Kleine Formen des Filmschreibens	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47585&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mo.	Fakultät Medien,Manuela Klaut
Fakultät Medien	Vorkurs Textanalyse	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48462&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kurs	missing	missing	missing	Fakultät Medien,Simon Frisch
Fakultät Bauingenieurwesen	Re-examination: Optimization in Applications	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47066&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	englisch	Fr.	Fakultät Bauingenieurwesen,Tom Lahmer
Fakultät Architektur und Urbanistik	Bachelorkolloquium Professur Stadtplanung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47080&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	missing	Fakultät Architektur und Urbanistik,Barbara Schönig
Fakultät Architektur und Urbanistik	Material und Form I  –  Lakewatch Station	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46883&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Di.	Fakultät Bauingenieurwesen,Jürgen Ruth :3 S: Fakultät Architektur und Urbanistik,Stephan Schütz :3 S: Fakultät Bauingenieurwesen,Larissa Daube :3 S: Fakultät Architektur und Urbanistik,Katrin Linne
Fakultät Bauingenieurwesen	Applied mathematics (Lecture)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46870&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	englisch	Di.	Fakultät Bauingenieurwesen,Dmitrii Legatiuk :3 S: Fakultät Bauingenieurwesen,Klaus Gürlebeck
Fakultät Medien	Aktuelle Fragen in der nationalen und internationalen Wettbewerbspolitik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47462&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Di.	Fakultät Medien,Björn Kuchinke
missing	Schülergruppe Christian Eckert	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46165&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Career Service	missing	missing	Di.	missing
Fakultät Medien	Das journalistische Innovationssystem in Deutschland	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47645&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mi.	Fakultät Medien,Christopher Buschow
Fakultät Architektur und Urbanistik	Instrumente und Verfahren der Landesplanung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47000&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	Fakultät Architektur und Urbanistik,Max Welch Guerra :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
missing	Projekt Bauhaus.MobilityLab	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48647&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mi.	Fakultät Bauingenieurwesen,Maximilian Wunsch
Fakultät Architektur und Urbanistik	Deutsch für Geflüchtete (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48432&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	missing	Fakultät Architektur und Urbanistik,Frank Eckardt
Fakultät Medien	Bachelorverteidigung V. Lemuth (Medieninformatik)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48784&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Di.	Fakultät Medien,Benno Stein :3 S: Fakultät Medien,Andreas Jakoby
Fakultät Bauingenieurwesen	Geometrische Modellierung und technische Darstellung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46835&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	missing	missing	Fr.	Fakultät Bauingenieurwesen,Kristina Doycheva :3 S: Fakultät Bauingenieurwesen,Reinhard Illge :3 S: Fakultät Bauingenieurwesen,Daniel Luckey :3 S: Fakultät Bauingenieurwesen,Maria Steiner :3 S: Fakultät Bauingenieurwesen,Jens-Uwe Wagner
Fakultät Architektur und Urbanistik	Vorstellung der Semesterprojekte Architektur/ MediaArchitecture	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48378&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mo.	Fakultät Architektur und Urbanistik,Bernd Rudolf :3 S: Fakultät Architektur und Urbanistik,Nicole Wichmann-Sperl
Fakultät Medien	Fakultätsleitung Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48564&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sitzung	missing	missing	Mo.	Fakultät Medien,Susanne Rößler
Fakultät Architektur und Urbanistik	UNTER.Wellen.born to?	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47987&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	deutsch	Do.	Fakultät Architektur und Urbanistik,Luise Nerlich :3 S: Fakultät Architektur und Urbanistik,Bernd Rudolf
Fakultät Medien	BA/MA-Kolloquium Mediensoziologie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47228&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	Fr.	Fakultät Medien,Andreas Ziemann
Fakultät Medien	Cross-cultural management	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48347&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Sa.	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Fakultät Bauingenieurwesen	Prüfung: Infrastrukturmanagement	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48265&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	Mo.	Fakultät Bauingenieurwesen,Uwe Arnold :3 S: Fakultät Bauingenieurwesen,keine öffentliche Person
Fakultät Architektur und Urbanistik	Geschäftsführertreffen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48604&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sitzung	missing	missing	Do.	Universitätsleitung /  Universitätsverwaltung,Tina Liesigk
missing	Go abroad and make the most of it: Interkultureller Workshop (dt.)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47288&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	missing	deutsch	Fr.	Universitätsleitung /  Universitätsverwaltung,Anke Schulze
Fakultät Kunst und Gestaltung	Raum und Sequenzielles Denken für die Fenstergestaltung des Christus-Pavillons im Kloster Volkenroda II	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47858&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	deutsch	Do.	missing,Ana Vallejo Cuartas :3 S: missing,Catalina Giraldo Velez :3 S: Fakultät Kunst und Gestaltung,Andrea Dreyer :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Medien	Bachelorverteidigung X. Cai (Medieninformatik)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48372&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mi.	Fakultät Medien,Benno Stein :3 S: Fakultät Medien,Jan Ehlers
Fakultät Architektur und Urbanistik	7. Planungsprojekt: Welterbe. Lokale Stadtentwicklung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47908&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Fr.	Fakultät Architektur und Urbanistik,Piero Sassi
Fakultät Medien	Lineare Algebra	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46864&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	3	deutsch	Do.	Fakultät Bauingenieurwesen,Dmitrii Legatiuk :3 S: Fakultät Bauingenieurwesen,Sebastian Bock
Fakultät Bauingenieurwesen	Bauschäden, Schadensanalytik, Holzschutz	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46911&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Fr.	Fakultät Bauingenieurwesen,Andrea Osburg :3 S: Fakultät Bauingenieurwesen,Jens Schneider :3 S: Fakultät Bauingenieurwesen,Thomas Baron
Fakultät Bauingenieurwesen	Advanced Transportation Planning and Socio-Economic Assessment	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47932&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	englisch	Do.	Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck :3 S: Fakultät Bauingenieurwesen,Maximilian Wunsch :3 S: Fakultät Bauingenieurwesen,Johannes Vogel :3 S: Fakultät Bauingenieurwesen,Julius Uhlmann
Fakultät Bauingenieurwesen	Veranstaltung Bauhaus-Management-Institut	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48539&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Fr.	Fakultät Bauingenieurwesen,Birgit Bode
Fakultät Bauingenieurwesen	Prüfung: Einführung in den Brückenbau	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47998&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Fr.	Fakultät Bauingenieurwesen,Guido Morgenthal
Fakultät Kunst und Gestaltung	Freies Projekt	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47265&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	Fr.	Fakultät Kunst und Gestaltung,Andreas Mühlenberend :3 S: Fakultät Kunst und Gestaltung,Gerrit Babtist :3 S: Fakultät Kunst und Gestaltung,Wolfgang Sattler
Fakultät Architektur und Urbanistik	Draußen. Ephemeres für den öffentlichen Raum	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48051&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Blockveranstaltung	4	deutsch	missing	Fakultät Architektur und Urbanistik,Fritz Barth :3 S: Fakultät Bauingenieurwesen,Juliane Steffen
Fakultät Kunst und Gestaltung	Bachelor-Kolloquium Gestaltung medialer Umgebungen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47103&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch/englisch	Do.	Fakultät Kunst und Gestaltung,Ursula Damm
Fakultät Architektur und Urbanistik	Stadtentwicklung und Planungssteuerung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47045&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mi.	Fakultät Architektur und Urbanistik,Max Welch Guerra
Fakultät Bauingenieurwesen	Veranstaltung am "Bauhaus-Management-Institut"	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48009&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Do.	Fakultät Bauingenieurwesen,Birgit Bode
Fakultät Architektur und Urbanistik	Friedhöfe for Future (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47800&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	Fakultät Medien,Franziska Klemstein :3 S: Fakultät Architektur und Urbanistik,Ulrike Kuch
Fakultät Architektur und Urbanistik	Planungsprojekt: Der gemeinschaftliche Wohnungsbau am Beispiel von München (Ma)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47759&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Do.	Fakultät Architektur und Urbanistik,Carsten Praum :3 S: Fakultät Architektur und Urbanistik,Barbara Schönig
Fakultät Architektur und Urbanistik	Thesispräsentation Prof. Rudolf	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50134&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Präsentation	missing	missing	Mi.	Fakultät Architektur und Urbanistik,Sandra Trillhof
missing	Fak. Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=49768&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Tagung	missing	missing	Do.	missing
Fakultät Medien	Informationsveranstaltungen Fakultät Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47675&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	missing	Fr.	missing
missing	DaF B 2	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=49556&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Di.	missing
missing	Bauberatung M 15	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50065&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Fr.	missing
Fakultät Architektur und Urbanistik	Fachstudienberatung Architektur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	missing	Fakultät Architektur und Urbanistik,Katharina Fleischmann
missing	Vergabekommission	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48531&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Fr.	missing
missing	Studienzeit - Zeit zum Studieren / Study your studies	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46791&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	deutsch	Fr.	missing
missing	Spanisch 2 (A 1.2)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47240&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kurs	3	missing	Di.	Zentrale Einrichtungen,Lucila Martinez
Fakultät Bauingenieurwesen	Wartung Hörsaal D	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48806&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Servicezeit	missing	missing	Mo.	Fakultät Bauingenieurwesen,Jens-Uwe Wagner :3 S: Zentrale Einrichtungen,Christian Massier
Fakultät Architektur und Urbanistik	Interactive spatial media design	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=48046&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Fr.	Fakultät Kunst und Gestaltung,Stefan Kraus :3 S: Fakultät Architektur und Urbanistik,Sabine Zierold
missing	Specialist Language Skills: Technical English (C 1)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=47120&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kurs	2	englisch	Mi.	Zentrale Einrichtungen,Elizabeth Watts
missing	Tennis	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=46852&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kurs	missing	missing	Di.	missing
