Fakultät	Veranstaltungstitel	Bisonlink	Veranstaltungsart	SWS	Sprache	Tag	Personen
Fakultät Kunst und Gestaltung	Less from More: The History and Legacy of West German Design 1949-1989	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55854&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	2	deutsch	Mo.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Michael Braun :3 S: Fakultät Kunst und Gestaltung,Jan Willmann
Fakultät Kunst und Gestaltung	Lichtgestaltung im Film	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56048&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	deutsch und englisch (zweisprachig)	missing	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Fakultät Bauingenieurwesen	Life-lines engineering (Exam)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54885&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	englisch	Di.	Fakultät Bauingenieurwesen,Guido Morgenthal :3 S: Fakultät Bauingenieurwesen,Samir Chawdhury :3 S: Fakultät Bauingenieurwesen,Igor Kavrakov
Fakultät Bauingenieurwesen	Life-lines engineering (Lecture)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54761&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	englisch	Do.	Fakultät Bauingenieurwesen,Guido Morgenthal :3 S: Fakultät Bauingenieurwesen,Samir Chawdhury :3 S: Fakultät Bauingenieurwesen,Igor Kavrakov
Fakultät Architektur und Urbanistik	Like a glitch in the mindframe - A live A/V concerts build in Touchdesigner	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55824&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	englisch	Mi.	Fakultät Kunst und Gestaltung,Alexander König :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Medien	Lineare Algebra	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54890&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	3	deutsch	Mo.	Fakultät Bauingenieurwesen,Björn Rüffer :3 S: Fakultät Bauingenieurwesen,Gudrun Schmidt
Fakultät Kunst und Gestaltung	Listening to the World - Attuning to Archives	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55942&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	16	deutsch und englisch (zweisprachig)	Di.	Fakultät Kunst und Gestaltung,Nathalie Singer :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Eleftherios Krysalis :3 S: Fakultät Kunst und Gestaltung,Frederike Moormann
Zentrale Veranstaltungen der Universität	Listening with Eyes, Seeing with Ears	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55971&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Blockveranstaltung	2	englisch	missing	Fakultät Medien,Makiko Nishikaze
Fakultät Kunst und Gestaltung	<head> <style> <body> <script> : Erzähle (dich selbst) mit Code	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55811&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch oder englisch (gemeinsame Festlegung)	Mo.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Mattis Kuhn
missing	Mac Nelly	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56376&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mi.	missing
Fakultät Medien	Macroscopic Transport Modelling	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54752&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	englisch	Di.	Fakultät Bauingenieurwesen,Karsten McFarland :3 S: Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck :3 S: Fakultät Bauingenieurwesen,Julius Uhlmann :3 S: Fakultät Bauingenieurwesen,Maximilian Wunsch :3 S: Fakultät Bauingenieurwesen,Tina Feddersen
Fakultät Architektur und Urbanistik	Maps and mappings: wayward proxies or willing design tools?	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55739&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Fr.	Fakultät Architektur und Urbanistik,Karl Beelen
Fakultät Medien	Markenmanagement	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55958&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mi.	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Fakultät Architektur und Urbanistik	Master-Colloquium	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55157&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	missing	englisch	missing	Fakultät Architektur und Urbanistik,Philippe Schmidt
Fakultät Medien	Master-Kolloquium Digitale Ökonomien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55303&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Mi.	Fakultät Medien,Jürgen Rösch
Fakultät Kunst und Gestaltung	Master-Kolloquium Experimentelles Radio	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55949&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch/englisch	Di.	Fakultät Kunst und Gestaltung,Nathalie Singer :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Master-Kolloquium Gestaltung medialer Umgebungen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55147&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	englisch	Mi.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Ursula Damm
Fakultät Medien	Master-Kolloquium Marketing und Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55042&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Mi.	Fakultät Medien,Jutta Emes
Fakultät Kunst und Gestaltung	Master-Kolloquium Medien-Ereignisse	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55192&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	missing	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Wolfgang Kissel
Fakultät Medien	Master-Kolloquium Medienökonomik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55029&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Mi.	Fakultät Medien,Björn Kuchinke
Fakultät Medien	Master-Kolloquium Organisation und vernetzte Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55030&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Mi.	Fakultät Medien,Christopher Buschow
Fakultät Kunst und Gestaltung	Masterkolloquium Produktdesign	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55868&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	2	deutsch	Do.	Fakultät Kunst und Gestaltung,Thomas Pearce :3 S: Fakultät Kunst und Gestaltung,Martin Kuban :3 S: Fakultät Kunst und Gestaltung,Gerrit Babtist :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Andreas Mühlenberend :3 S: Fakultät Kunst und Gestaltung,Michael Braun :3 S: Fakultät Kunst und Gestaltung,Jan Willmann
Fakultät Architektur und Urbanistik	Masterkolloquium Professur Landschaftsarchitektur und -planung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	missing	Fakultät Architektur und Urbanistik,Sigrun Langner
Fakultät Architektur und Urbanistik	Masterkolloquium Professur Stadtplanung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55055&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	missing	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Fakultät Kunst und Gestaltung	Masterkolloquium Visuelle Kommunikation	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54825&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Master-Kolloquium	2	missing	Mi.	Fakultät Kunst und Gestaltung,Markus Weisbeck :3 S: Fakultät Kunst und Gestaltung,Birgit Wudtke :3 S: Fakultät Kunst und Gestaltung,Jörn Hintzer :3 S: Fakultät Kunst und Gestaltung,Jakob Hüfner :3 S: Fakultät Kunst und Gestaltung,Burkhart von Scheven :3 S: Fakultät Kunst und Gestaltung,Masihne Rasuli :3 S: Fakultät Kunst und Gestaltung,Adrian Palko :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N. :3 S: Fakultät Kunst und Gestaltung,Julius Winckler :3 S: Fakultät Kunst und Gestaltung,Pio Rahner :3 S: Fakultät Kunst und Gestaltung,Marcel Saidov :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Alexander Schwinghammer
Fakultät Medien	Masterverteidigung A. Kodanda (Human-Computer Interaction)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56364&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Do.	Fakultät Medien,Bernd Fröhlich :3 S: Fakultät Medien,Jan Ehlers
Fakultät Medien	Masterverteidigung O. F. Ajala (Digital Engineering)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56363&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mi.	Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck :3 S: Fakultät Bauingenieurwesen,Oliver Singler
Fakultät Kunst und Gestaltung	Master-Verteidigung: Xingle Du	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56329&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Do.	Fakultät Kunst und Gestaltung,Andreas Mühlenberend :3 S: Fakultät Kunst und Gestaltung,Niklas Hamann
Fakultät Bauingenieurwesen	Materialanalytik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54729&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	4	deutsch	Do.	Fakultät Bauingenieurwesen,Andrea Osburg :3 S: Fakultät Bauingenieurwesen,Ulrike Schirmer
Fakultät Bauingenieurwesen	Materialien und Technologien für den Bautenschutz und die Instandsetzung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55227&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	missing	Fakultät Bauingenieurwesen,Rolf Gieler :3 S: Fakultät Bauingenieurwesen,Alexander Flohr :3 S: Fakultät Bauingenieurwesen,Andrea Osburg
Fakultät Bauingenieurwesen	Materialkorrossion und -alterung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55224&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	missing	Fakultät Bauingenieurwesen,Bernd Möser :3 S: Fakultät Bauingenieurwesen,Jens Schneider
Fakultät Bauingenieurwesen	Materialwissenschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56101&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	missing	missing
Fakultät Medien	Stochastics for risk assessment (Lecture) / Mathematics for risk management (MBM)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54712&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	englisch	Fr.	Fakultät Bauingenieurwesen,Tom Lahmer
Fakultät Bauingenieurwesen	Mathematik I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56284&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Di.	Fakultät Bauingenieurwesen,Gudrun Schmidt
Fakultät Bauingenieurwesen	Mathematik III - Stochastik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54685&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Di.	Fakultät Bauingenieurwesen,Sebastian Bock
Fakultät Bauingenieurwesen	Prüfung: Mathematik I - Lineare Algebra/Grundlagen der Analysis	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55018&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mo.	Fakultät Bauingenieurwesen,Sebastian Bock
Fakultät Bauingenieurwesen	Mathematik/Statistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54643&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	missing	Do.	Fakultät Bauingenieurwesen,Michael Schönlein
Fakultät Bauingenieurwesen	Mathematik/Statistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54665&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Mo.	Fakultät Bauingenieurwesen,Michael Schönlein
Fakultät Bauingenieurwesen	Matrikeltreffen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54337&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Sa.	missing
Fakultät Kunst und Gestaltung	Mechanical Thinking	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55830&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch	Mi.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Daniel Scheidler
Fakultät Bauingenieurwesen	Mechanik I - technische Mechanik - Vorlesung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54924&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Mo.	Fakultät Bauingenieurwesen,Volkmar Zabel
Fakultät Bauingenieurwesen	Mechanische Verfahrenstechnik und Baustoffrecycling II	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55229&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	missing	Fakultät Bauingenieurwesen,Christiane Rößler
Fakultät Medien	Mediating Relationships – the Impact of Technologies on our Connections to the World, Other Beings and Our Bodies	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56107&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	10	englisch	missing	Fakultät Medien,Eva Hornecker :3 S: Fakultät Medien,Michaela Honauer :3 S: Fakultät Medien,Britta Schulte
Fakultät Medien	Medien der Natur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55686&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Plenum	4	deutsch	Do.	Fakultät Medien,Christiane Voss
Fakultät Kunst und Gestaltung	Medien Medienwissenschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56224&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Ausstellung	missing	missing	Di.	missing
Fakultät Medien	Medienrecht für Informatiker	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54790&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	Fakultät Medien,keine öffentliche Person
Fakultät Medien	Medienrecht I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55953&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Sa.	Fakultät Medien,keine öffentliche Person
Fakultät Medien	"        Meeting mit den internationalen Partner*innen des SHAKIN' Projekts - Einzelansicht        "	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56211&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sitzung	missing	missing	Fr.	Fakultät Medien,Eva Krivanec :3 S: Fakultät Medien,Samuel Döring :3 S: Fakultät Medien,Katja Hettich
Fakultät Bauingenieurwesen	Meetings DAAD-Scholarshipholder NHRE	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54955&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	englisch	Mo.	Fakultät Bauingenieurwesen,Silke Beinersdorf
missing	Mehr als Bücher: Studieren mit der Universitätsbibliothek	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54604&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	deutsch	Di.	missing
Fakultät Bauingenieurwesen	Messtechnik in der Abfall- und Siedlungswasserwirtschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54853&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Di.	Fakultät Bauingenieurwesen,Eckhard Kraft :3 S: Fakultät Bauingenieurwesen,Thomas Haupt :3 S: Fakultät Bauingenieurwesen,David Gaeckle :3 S: Fakultät Bauingenieurwesen,Ralf Englert :3 S: Fakultät Bauingenieurwesen,keine öffentliche Person
Fakultät Architektur und Urbanistik	|Metaphern und Identitäten - São Paulo || Exkursion Südländer 09|	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56156&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Exkursion	2	missing	missing	Fakultät Architektur und Urbanistik,Jose Gutierrez
Fakultät Architektur und Urbanistik	|Metaphern und Identitäten - São Paulo || Vorbereitungsseminar Südländer 09|	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55735&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch/englisch	Mi.	Fakultät Architektur und Urbanistik,Jose Gutierrez :3 S: Fakultät Architektur und Urbanistik,Steve Liem :3 S: Fakultät Architektur und Urbanistik,Lorenz Kirchner :3 S: Fakultät Architektur und Urbanistik,Juliane Steffen
Fakultät Architektur und Urbanistik	Methoden der Planungswissenschaften	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54944&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mo.	Fakultät Architektur und Urbanistik,Victoria Grau
Fakultät Bauingenieurwesen	MINT-Parcour	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56310&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Do.	missing
Fakultät Medien	Mixed Activities -Diemensions	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56335&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Do.	Fakultät Medien,Lea Höpfner
Fakultät Kunst und Gestaltung	mixtured spaces	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56085&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch und englisch (zweisprachig)	Mi.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Tamara Knapp
Fakultät Bauingenieurwesen	Mobilität und Verkehr	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Di.	Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck :3 S: Fakultät Bauingenieurwesen,Anna-Lena Haufer :3 S: Fakultät Bauingenieurwesen,Julius Uhlmann :3 S: Fakultät Bauingenieurwesen,Tina Feddersen
Fakultät Bauingenieurwesen	Modelle im Entwicklungsprozess	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55218&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	missing	deutsch	Fr.	Fakultät Bauingenieurwesen,Christian Guist :3 S: Fakultät Bauingenieurwesen,Carsten Könke
Fakultät Kunst und Gestaltung	Modellierung von Informationssystemen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54807&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Mi.	Fakultät Medien,Eva Hornecker :3 S: Fakultät Medien,Britta Schulte
Fakultät Architektur und Urbanistik	Model Project Forum/ Seminar	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54826&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	englisch	missing	Fakultät Architektur und Urbanistik,Philippe Schmidt :3 S: Fakultät Architektur und Urbanistik,Bernd Nentwig
Fakultät Architektur und Urbanistik	Moderating Planning Processes	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54789&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Blockveranstaltung	2	englisch	Do.	missing,Tore Dobberstein
missing	Module, Leistungspunkte und Co - Wie ist mein Studium aufgebaut?	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54614&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	deutsch	Di.	missing
missing	Modul Verkehr	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56342&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Ausstellung	missing	missing	Do.	Fakultät Bauingenieurwesen,Philipp Viehweger
Fakultät Bauingenieurwesen	MOONDANCE MOUNTAIN RESORT ... Ein temporärer Rückzugsort für visionäre Film- und Theaterschaffende und Tonkünstler	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55287&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	missing	Do.	Fakultät Bauingenieurwesen,Jürgen Ruth :3 S: Fakultät Architektur und Urbanistik,Katharina Elert :3 S: Fakultät Architektur und Urbanistik,Katrin Linne
Fakultät Kunst und Gestaltung	MP Raumreservierung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56347&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Ausstellung	missing	missing	Mi.	missing
Fakultät Bauingenieurwesen	MSK	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55652&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Di.	missing
Fakultät Medien	Multivariate Analysemethoden	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55984&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Do.	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
missing	Multivariate Analysemethoden	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56316&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	missing	missing	Do.	missing
Fakultät Kunst und Gestaltung	Musikinformatik: Csound I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55826&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	2	deutsch und englisch (zweisprachig)	Mi.	Fakultät Kunst und Gestaltung,Maximilian Marcoll :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Musik und Technologie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55831&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch	Mo.	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N. :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>,keine öffentliche Person
missing	Nachbereitung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=56276&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Do.	missing
Fakultät Medien	Nachhaltig digital	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55693&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mo.	Fakultät Medien,Irina Kaldrack
Fakultät Architektur und Urbanistik	Nachhaltiges Bauen I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54683&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	missing	Di.	Fakultät Bauingenieurwesen,Jürgen Ruth :3 S: Fakultät Architektur und Urbanistik,Lukas Kirschnick
Fakultät Medien	Nachhaltigkeit und Digitalisierung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=55692&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mo.	Fakultät Medien,Irina Kaldrack
